Source	OrgProfID	Lat	Long	SoilClass	HzDeIn	HzDeFn	TotFe2O3
RADAM_VOL_15	27	-4.2333	-68.8667	Podzólico_Vermelho_Amarelo_ÁLICO_	50	90	
RADAM_VOL_15	27	-4.2333	-68.8667	Podzólico_Vermelho_Amarelo_ÁLICO_	0	10	
RADAM_VOL_15	28	-4.7667	-68.85	Latossolo_Amarelo_ÁLICO_A_moderado_Textura_argilosa	70	100	7.9
RADAM_VOL_15	28	-4.7667	-68.85	Latossolo_Amarelo_ÁLICO_A_moderado_Textura_argilosa	0	5	5
RADAM_VOL_15	29	-4.8167	-68.5667	Aluvial_ÁLICO	65	100	
RADAM_VOL_15	29	-4.8167	-68.5667	Aluvial_ÁLICO	0	15	
RADAM_VOL_15	30	-4.4667	-68.5667	Podzólico_Vermelho_Amarelo_ÁLICO_	65	95	
RADAM_VOL_15	30	-4.4667	-68.5667	Podzólico_Vermelho_Amarelo_ÁLICO_	0	25	
RADAM_VOL_15	31	-4.3333	-68.4667	Aluvial_ÁLICO	65	130	
RADAM_VOL_15	31	-4.3333	-68.4667	Aluvial_ÁLICO	0	25	
RADAM_VOL_15	32	-4.7333	-68.15	Gley_Pouco_Húmico_ÁLICO	50	120	
RADAM_VOL_15	32	-4.7333	-68.15	Gley_Pouco_Húmico_ÁLICO	0	10	
RADAM_VOL_15	33	-4.8833	-68.1	Aluvial_ÁLICO	60	100	
RADAM_VOL_15	33	-4.8833	-68.1	Aluvial_ÁLICO	0	20	
RADAM_VOL_15	34	-4.2167	-67.9	Podzólico_Vermelho_Amarelo_ÁLICO_	65	85	
RADAM_VOL_15	34	-4.2167	-67.9	Podzólico_Vermelho_Amarelo_ÁLICO_	0	20	
RADAM_VOL_15	35	-4.0167	-67.85	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	75	115	5.1
RADAM_VOL_15	35	-4.0167	-67.85	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	10	2.8
RADAM_VOL_15	36	-4.3667	-67.3167	Podzólico_Vermelho_Amarelo_ÁLICO_	0	15	
RADAM_VOL_15	36	-4.3667	-67.3167	Podzólico_Vermelho_Amarelo_ÁLICO_	50	90	
RADAM_VOL_15	38	-4.7833	-67.35	Podzólico_Vermelho_Amarelo_ÁLICO	70	100	4.3
RADAM_VOL_15	38	-4.7833	-67.35	Podzólico_Vermelho_Amarelo_ÁLICO	0	5	2.6
RADAM_VOL_15	40	-5.1	-66.75	Solo_Aluvial_Eutrófico	80	180	2
RADAM_VOL_15	41	-4.35	-66.5	Gley_Pouco_Húmico_Eutrófico	0	20	4.3
RADAM_VOL_15	41	-4.35	-66.5	Gley_Pouco_Húmico_Eutrófico	45	120	4.4
RADAM_VOL_15	42	-4.1833	-66.4667	Gley_Pouco_Húmico_Eutrófico	0	20	
RADAM_VOL_15	42	-4.1833	-66.4667	Gley_Pouco_Húmico_Eutrófico	60	120	
RADAM_VOL_15	43	-4.7167	-66.1167	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	80	110	
RADAM_VOL_15	43	-4.7167	-66.1167	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	5	
RADAM_VOL_15	44	-5.1833	-71.9333	Podzólico_Vermelho_Amarelo_ÁLICO_	55	90	
RADAM_VOL_15	44	-5.1833	-71.9333	Podzólico_Vermelho_Amarelo_ÁLICO_	0	8	
RADAM_VOL_15	45	-5.1167	-71.8833	Gley_Pouco_Húmico_ÁLICO	60	110	
RADAM_VOL_15	45	-5.1167	-71.8833	Gley_Pouco_Húmico_ÁLICO	0	20	
RADAM_VOL_15	46	-5.4667	-71.6833	Podzólico_Vermelho_Amarelo_ÁLICO	0	15	
RADAM_VOL_15	46	-5.4667	-71.6833	Podzólico_Vermelho_Amarelo_ÁLICO	60	80	
RADAM_VOL_15	48	-5.4333	-70.6167	Podzólico_Vermelho_Amarelo_ÁLICO	75	115	
RADAM_VOL_15	48	-5.4333	-70.6167	Podzólico_Vermelho_Amarelo_ÁLICO	0	8	
RADAM_VOL_15	49	-5.8167	-70.6167	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	70	110	6
RADAM_VOL_15	49	-5.8167	-70.6167	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	10	3.4
RADAM_VOL_15	50	-5.7333	-70.1667	Latossolo_Amarelo_ÁLICO_A_moderado_Textura_argilosa	70	110	5.7
RADAM_VOL_15	50	-5.7333	-70.1667	Latossolo_Amarelo_ÁLICO_A_moderado_Textura_argilosa	0	10	4.3
RADAM_VOL_15	51	-5.5167	-69.8833	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_fraco	60	100	4.1
RADAM_VOL_15	51	-5.5167	-69.8833	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_fraco	0	10	1.5
RADAM_VOL_15	52	-5.8667	-69.5667	Podzólico_Vermelho_Amarelo_ÁLICO_	60	95	
RADAM_VOL_15	52	-5.8667	-69.5667	Podzólico_Vermelho_Amarelo_ÁLICO_	0	10	
RADAM_VOL_15	53	-5.2	-69.4	Cambissolo_ÁLICO	0	20	4.5
RADAM_VOL_15	54	-5.5833	-69.3667	Laterita_Hidromórfica_álica	35	100	
RADAM_VOL_15	54	-5.5833	-69.3667	Laterita_Hidromórfica_álica	0	8	
RADAM_VOL_15	55	-5.5167	-69.15	Podzólico_Vermelho_Amarelo_ÁLICO_	80	120	
RADAM_VOL_15	55	-5.5167	-69.15	Podzólico_Vermelho_Amarelo_ÁLICO_	0	15	
RADAM_VOL_15	56	-5.1333	-69.1333	Podzólico_Vermelho_Amarelo_ÁLICO_	40	60	
RADAM_VOL_15	56	-5.1333	-69.1333	Podzólico_Vermelho_Amarelo_ÁLICO_	0	8	
RADAM_VOL_15	57	-5.0333	-68.8	Gley_Pouco_Húmico_ÁLICO_	0	16	
RADAM_VOL_15	57	-5.0333	-68.8	Gley_Pouco_Húmico_ÁLICO_	50	70	
RADAM_VOL_15	58	-5.7667	-68.3667	Latossolo_Amarelo_ÁLICO_	55	85	
RADAM_VOL_15	58	-5.7667	-68.3667	Latossolo_Amarelo_ÁLICO_	0	15	
RADAM_VOL_15	59	-5.1167	-68.2667	Cambissolo_ÁLICO	0	20	
RADAM_VOL_15	59	-5.1167	-68.2667	Cambissolo_ÁLICO	65	95	
RADAM_VOL_15	60	-5.1333	-67.7667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	80	120	6.6
RADAM_VOL_15	60	-5.1333	-67.7667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	20	3.4
RADAM_VOL_15	61	-5.9167	-67.6	Podzólico_Vermelho_Amarelo_ÁLICO	60	110	3.7
RADAM_VOL_15	61	-5.9167	-67.6	Podzólico_Vermelho_Amarelo_ÁLICO	0	5	1.7
RADAM_VOL_15	62	-5.1	-66.9833	Laterita_Hidromórfica_álica	70	120	2.3
RADAM_VOL_15	62	-5.1	-66.9833	Laterita_Hidromórfica_álica	0	30	1.3
RADAM_VOL_15	63	-5.3667	-67.2167	Podzólico_Vermelho_Amarelo_ÁLICO_	45	100	
RADAM_VOL_15	63	-5.3667	-67.2167	Podzólico_Vermelho_Amarelo_ÁLICO_	0	10	
RADAM_VOL_15	64	-5.5667	-67.15	Podzólico_Vermelho_Amarelo_ÁLICO	40	105	
RADAM_VOL_15	64	-5.5667	-67.15	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	
RADAM_VOL_15	65	-7.0333	-71.65	Gley_Pouco_Húmico_Eutrófico	70	100	
RADAM_VOL_15	65	-7.0333	-71.65	Gley_Pouco_Húmico_Eutrófico	0	10	
RADAM_VOL_15	66	-5.3333	-66.5833	Podzólico_Vermelho_Amarelo_ÁLICO	70	110	7.9
RADAM_VOL_15	66	-5.3333	-66.5833	Podzólico_Vermelho_Amarelo_ÁLICO	0	5	3.9
RADAM_VOL_15	67	-6.2667	-70.8333	Podzólico_Vermelho_Amarelo_ÁLICO	70	100	7.94
RADAM_VOL_15	67	-6.2667	-70.8333	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	4.57
RADAM_VOL_15	68	-6.25	-70.4	Podzólico_Vermelho_Amarelo_ÁLICO	70	100	1.79
RADAM_VOL_15	68	-6.25	-70.4	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	1.79
RADAM_VOL_15	69	-6.9	-70.0667	Podzólico_Vermelho_Amarelo_ÁLICO	80	120	6.95
RADAM_VOL_15	69	-6.9	-70.0667	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	3.38
RADAM_VOL_15	70	-6.8333	-69.8	Podzólico_Vermelho_Amarelo_ÁLICO	60	90	
RADAM_VOL_15	70	-6.8333	-69.8	Podzólico_Vermelho_Amarelo_ÁLICO	0	15	
RADAM_VOL_15	71	-6.1333	-69.6167	Podzólico_Vermelho_Amarelo_ÁLICO_	60	80	
RADAM_VOL_15	71	-6.1333	-69.6167	Podzólico_Vermelho_Amarelo_ÁLICO_	0	15	
RADAM_VOL_15	72	-6.2833	-69.6	Podzólico_Vermelho_Amarelo_ÁLICO	65	100	4.57
RADAM_VOL_15	72	-6.2833	-69.6	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	2.58
RADAM_VOL_15	73	-6.3167	-69.1667	Latossolo_Amarelo_ÁLICO_A_moderado_Textura_argilosa	80	120	5.76
RADAM_VOL_15	73	-6.3167	-69.1667	Latossolo_Amarelo_ÁLICO_A_moderado_Textura_argilosa	0	10	3.97
RADAM_VOL_15	74	-6.6167	-69.15	Solos_Aluviais_Eutróficos	0	20	
RADAM_VOL_15	74	-6.6167	-69.15	Solos_Aluviais_Eutróficos	40	70	
RADAM_VOL_15	75	-6.3833	-68.9167	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	60	110	6.36
RADAM_VOL_15	75	-6.3833	-68.9167	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	10	7.17
RADAM_VOL_15	76	-6.45	-68.65	Podzólico_Vermelho_Amarelo_ÁLICO	60	100	
RADAM_VOL_15	76	-6.45	-68.65	Podzólico_Vermelho_Amarelo_ÁLICO	0	15	
RADAM_VOL_15	77	-6.4167	-68.2667	Latossolo_Vermelho_Amarelo_ÁLICO	80	115	
RADAM_VOL_15	77	-6.4167	-68.2667	Latossolo_Vermelho_Amarelo_ÁLICO	0	15	
RADAM_VOL_15	78	-6.25	-68.1333	Podzólico_Vermelho_Amarelo_ÁLICO	70	150	
RADAM_VOL_15	78	-6.25	-68.1333	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	
RADAM_VOL_15	79	-6.4	-67.9333	Cambissolo_ÁLICO	80	100	
RADAM_VOL_15	79	-6.4	-67.9333	Cambissolo_ÁLICO	0	30	
RADAM_VOL_15	80	-6.7833	-67.7167	Podzólico_Vermelho_Amarelo_ÁLICO	50	90	
RADAM_VOL_15	80	-6.7833	-67.7167	Podzólico_Vermelho_Amarelo_ÁLICO	0	5	
RADAM_VOL_15	81	-6.6833	-67.25	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	30	4.1
RADAM_VOL_15	81	-6.6833	-67.25	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	80	150	6.5
RADAM_VOL_15	82	-7.55	-71.7	Podzólico_Vermelho_Amarelo_ÁLICO	70	100	3.97
RADAM_VOL_15	82	-7.55	-71.7	Podzólico_Vermelho_Amarelo_ÁLICO	0	15	1.59
RADAM_VOL_15	83	-7.1667	-71.3333	Podzólico_Vermelho_Amarelo_ÁLICO	80	120	4.37
RADAM_VOL_15	83	-7.1667	-71.3333	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	2.58
RADAM_VOL_15	84	-7.7333	-70.8167	Podzólico_Vermelho_Amarelo_ÁLICO	50	90	3.38
RADAM_VOL_15	84	-7.7333	-70.8167	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	1.79
RADAM_VOL_15	85	-7.1	-70.7667	Podzólico_Vermelho_Amarelo_ÁLICO	75	125	
RADAM_VOL_15	85	-7.1	-70.7667	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	
RADAM_VOL_15	86	-7.15	-70.35	Podzólico_Vermelho_Amarelo_ÁLICO	75	105	6.55
RADAM_VOL_15	86	-7.15	-70.35	Podzólico_Vermelho_Amarelo_ÁLICO	0	5	4.57
RADAM_VOL_15	87	-7.75	-70.2833	Podzólico_Vermelho_Amarelo_Eutrófico	70	90	5.76
RADAM_VOL_15	87	-7.75	-70.2833	Podzólico_Vermelho_Amarelo_Eutrófico	0	10	4.17
RADAM_VOL_15	88	-7.4667	-70.0333	Gley_Pouco_Húmico_Eutrófico	40	100	
RADAM_VOL_15	88	-7.4667	-70.0333	Gley_Pouco_Húmico_Eutrófico	0	20	
RADAM_VOL_15	90	-7.2	-69.9	Gley_Pouco_Húmico_Eutrófico	70	90	
RADAM_VOL_15	90	-7.2	-69.9	Gley_Pouco_Húmico_Eutrófico	0	10	
RADAM_VOL_15	91	-7.55	-69.8333	Podzólico_Vermelho_Amarelo_Eutrófico	60	80	5.56
RADAM_VOL_15	91	-7.55	-69.8333	Podzólico_Vermelho_Amarelo_Eutrófico	0	12	3.38
RADAM_VOL_15	92	-7.55	-69.35	Podzólico_Vermelho_Amarelo_ÁLICO	60	90	7.94
RADAM_VOL_15	92	-7.55	-69.35	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	3.77
RADAM_VOL_15	93	-7.4	-68.9	Podzólico_Vermelho_Amarelo_ÁLICO	80	110	7.35
RADAM_VOL_15	93	-7.4	-68.9	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	3.97
RADAM_VOL_15	94	-7.2167	-67.6333	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_fraco	70	110	5.96
RADAM_VOL_15	94	-7.2167	-67.6333	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_fraco	0	5	4.32
RADAM_VOL_15	95	-7.8333	-67.6333	Podzólico_Vermelho_Amarelo_ÁLICO	80	110	2.58
RADAM_VOL_15	95	-7.8333	-67.6333	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	1.39
RADAM_VOL_15	96	-7.85	-67.35	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	70	110	6.16
RADAM_VOL_15	96	-7.85	-67.35	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	10	2.98
RADAM_VOL_15	97	-7.7	-67.1833	Podzólico_Vermelho_Amarelo_ÁLICO		85	4.77
RADAM_VOL_15	97	-7.7	-67.1833	Podzólico_Vermelho_Amarelo_ÁLICO	0	15	3.38
RADAM_VOL_15	98	-7.3	-67.1667	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	60	100	3.57
RADAM_VOL_15	98	-7.3	-67.1667	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	5	1.39
RADAM_VOL_15	99	-7.8833	-66.85	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	70	100	4.77
RADAM_VOL_15	99	-7.8833	-66.85	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	10	3.18
RADAM_VOL_15	100	-7.3	-66.6667	Podzólico_Vermelho_Amarelo_ÁLICO	70	110	4.97
RADAM_VOL_15	100	-7.3	-66.6667	Podzólico_Vermelho_Amarelo_ÁLICO	0	5	1.79
RADAM_VOL_15	101	-7.7833	-66.4167	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	80	110	3.36
RADAM_VOL_15	101	-7.7833	-66.4167	Podzólico_Vermelho_Amarelo_ÁLICO_Latossólico_A_moderado	0	10	2.78
RADAM_VOL_15	37A	-5.0667	-70.8167	Laterita_Hidromórfica_álica	60	90	7
RADAM_VOL_15	37A	-5.0667	-70.8167	Laterita_Hidromórfica_álica	0	25	3.3
RADAM_VOL_15	37B	-4.7167	-66.5	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	40	90	5.6
RADAM_VOL_15	37B	-4.7167	-66.5	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	15	2.8
RADAM_VOL_15	89A	-4.4167	-66.8333	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	40	110	
RADAM_VOL_15	89A	-4.4167	-66.8333	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	20	
RADAM_VOL_15	89B	-7.6667	-70	Cambissolo_ÁLICO	75	115	
RADAM_VOL_15	89B	-7.6667	-70	Cambissolo_ÁLICO	0	15	
RADAM_VOL_16	1	-8.1167	-65.0167	Podzólico_Vermelho_ÁLICO_Plintico	60	140	9.18
RADAM_VOL_16	1	-8.1167	-65.0167	Podzólico_Vermelho_ÁLICO_Plintico	0	7	5.19
RADAM_VOL_16	2	-8.1167	-65.0167	Podzólico_Vermelho_ÁLICO_Textura_média	70	110	2.6
RADAM_VOL_16	2	-8.1167	-65.0167	Podzólico_Vermelho_ÁLICO_Textura_média	0	10	0.8
RADAM_VOL_16	3	-8.2667	-64.6	Laterita_Hidromórfica_álica_de_elevação_com_B_Textural	75	170	4.8
RADAM_VOL_16	3	-8.2667	-64.6	Laterita_Hidromórfica_álica_de_elevação_com_B_Textural	0	15	0.6
RADAM_VOL_16	4	-8.2833	-65.2333	Podzólico_Vermelho_ÁLICO_Textura_média/argilosa	80	110	8.54
RADAM_VOL_16	4	-8.2833	-65.2333	Podzólico_Vermelho_ÁLICO_Textura_média/argilosa	0	7	5.36
RADAM_VOL_16	5	-8.4667	-65.8833	Areia_Quartzosa_álica	0	10	0.6
RADAM_VOL_16	5	-8.4667	-65.8833	Areia_Quartzosa_álica	70	130	1
RADAM_VOL_16	6	-8.6167	-64.7333	Podzólico_Vermelho_ÁLICO_Plíntico_Textura_argilosa	45	110	5.99
RADAM_VOL_16	6	-8.6167	-64.7333	Podzólico_Vermelho_ÁLICO_Plíntico_Textura_argilosa	0	10	4.59
RADAM_VOL_16	7	-8.8667	-65.5	Podzol_Hidromórfico_ÁLICO	40	120	1
RADAM_VOL_16	7	-8.8667	-65.5	Podzol_Hidromórfico_ÁLICO	0	20	1
RADAM_VOL_16	8	-8.85	-65.5	Podzol_Hidromórfico	70	170	3.39
RADAM_VOL_16	8	-8.85	-65.5	Podzol_Hidromórfico	0	10	2.79
RADAM_VOL_16	9	-8.85	-65.3333	Podzol_Hidromórfico	80	120	3.39
RADAM_VOL_16	9	-8.85	-65.3333	Podzol_Hidromórfico	0	10	2.79
RADAM_VOL_16	10	-8.9	-65.7333	Podzólico_Vermelho_Amarelo_ÁLICO_Concrecionário	60	100	2.4
RADAM_VOL_16	11	-8.6667	-63.5667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico_Ta	85	140	3.88
RADAM_VOL_16	11	-8.6667	-63.5667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico_Ta	0	6	1.94
RADAM_VOL_16	12	-8.0667	-63.5833	Laterita_Hidromórfica_álica_de_elevação_com_B_Textural	70	110	6.6
RADAM_VOL_16	13	-8.25	-63.3167	Solo_Aluvial_ÁLICO_Tb	50	170	3.19
RADAM_VOL_16	13	-8.25	-63.3167	Solo_Aluvial_ÁLICO_Tb	0	10	2.59
RADAM_VOL_16	14	-8.35	-64.1667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	80	150	2.79
RADAM_VOL_16	14	-8.35	-64.1667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	10	2.4
RADAM_VOL_16	15	-8.3833	-63.9667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	50	100	2.13
RADAM_VOL_16	15	-8.3833	-63.9667	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	8	1.16
RADAM_VOL_16	16	-8.6167	-64.3333	Laterita_Hidromórfica_álica_de_elevação_Abrúptica	85	170	6.59
RADAM_VOL_16	16	-8.6167	-64.3333	Laterita_Hidromórfica_álica_de_elevação_Abrúptica	0	15	1
RADAM_VOL_16	17	-8.7	-63.9	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	85	170	10.98
RADAM_VOL_16	17	-8.7	-63.9	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	15	2.4
RADAM_VOL_16	18	-8.85	-64.3	Latossolo_Vermelho_Amarelo_ÁLICO_	50	100	11.58
RADAM_VOL_16	18	-8.85	-64.3	Latossolo_Vermelho_Amarelo_ÁLICO_	0	20	13.17
RADAM_VOL_16	19	-8.1833	-62.2833	Latossolo_Amarelo_ÁLICO	60	100	1
RADAM_VOL_16	19	-8.1833	-62.2833	Latossolo_Amarelo_ÁLICO	0	40	0.6
RADAM_VOL_16	20	-8.2333	-62.2667	Podzólico_Hidromórfico	25	120	1.2
RADAM_VOL_16	20	-8.2333	-62.2667	Podzólico_Hidromórfico	0	25	3
RADAM_VOL_16	21	-8.2333	-62.2833	Areia_Quartzosa_álica_	30	100	0.99
RADAM_VOL_16	21	-8.2333	-62.2833	Areia_Quartzosa_álica_	0	30	1.59
RADAM_VOL_16	22	-8.4833	-61.5167	Podzólico_Vermelho_Amarelo_ÁLICO	65	95	2.11
RADAM_VOL_16	22	-8.4833	-61.5167	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	1.66
RADAM_VOL_16	23	-8.4833	-61.5167	Latossolo_Amarelo_ÁLICO_Textura_muito_argilosa	80	170	3.99
RADAM_VOL_16	23	-8.4833	-61.5167	Latossolo_Amarelo_ÁLICO_Textura_muito_argilosa	0	15	3.99
RADAM_VOL_16	24	-8.7667	-61.9833	Laterita_Hidromórfica_álica_de_elevação_com_B_Textural_abrupta	40	100	2.18
RADAM_VOL_16	24	-8.7667	-61.9833	Laterita_Hidromórfica_álica_de_elevação_com_B_Textural_abrupta	0	40	2.18
RADAM_VOL_16	25	-8.7167	-61.9833	Areias_Quartzosas_Hidromórfica_álica	0	40	4.2
RADAM_VOL_16	25	-8.7167	-61.9833	Areias_Quartzosas_Hidromórfica_álica	80	110	1.99
RADAM_VOL_16	26	-8.7833	-62.2333	Podzólico_Vermelho_Amarelo_EndoÁLICO	75	110	1.61
RADAM_VOL_16	26	-8.7833	-62.2333	Podzólico_Vermelho_Amarelo_EndoÁLICO	0	15	1.66
RADAM_VOL_16	27	-8.9833	-62.3667		90	130	4.77
RADAM_VOL_16	27	-8.9833	-62.3667		0	15	1.99
RADAM_VOL_16	28	-8.9833	-62.0333	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	0	15	3.18
RADAM_VOL_16	28	-8.9833	-62.0333	Podzólico_Vermelho_Amarelo_ÁLICO_Plíntico	70	110	7.94
RADAM_VOL_16	29	-8.0167	-60.1	Podzólico_Vermelho_Amarelo_ÁLICO	40	95	2.73
RADAM_VOL_16	29	-8.0167	-60.1	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	1.99
RADAM_VOL_16	30	-8.0333	-60.05	Latossolo_Vermelho_Amarelo_ÁLICO_	70	160	2.78
RADAM_VOL_16	30	-8.0333	-60.05	Latossolo_Vermelho_Amarelo_ÁLICO_	0	10	1.99
RADAM_VOL_16	31	-8.0333	-61.4167	Areias_Quartzosas_álicas	20	110	3.97
RADAM_VOL_16	31	-8.0333	-61.4167	Areias_Quartzosas_álicas	0	20	3.57
RADAM_VOL_16	32	-8.0833	-61.0833	Latossolo_Vermelho_Amarelo_ÁLICO_	60	90	2.58
RADAM_VOL_16	32	-8.0833	-61.0833	Latossolo_Vermelho_Amarelo_ÁLICO_	0	20	2.18
RADAM_VOL_16	33	-8.0667	-60.5833	Latossolo_Vermelho_Amarelo_ÁLICO_	70	110	2.58
RADAM_VOL_16	33	-8.0667	-60.5833	Latossolo_Vermelho_Amarelo_ÁLICO_	0	20	2.58
RADAM_VOL_16	34	-8.35	-61.0833	Litólico_Distrófico_Raso	40	65	14.1
RADAM_VOL_16	34	-8.35	-61.0833	Litólico_Distrófico_Raso	0	20	13.9
RADAM_VOL_16	35	-8.3667	-60.0833	Podzólico_Vermelho_Amarelo_ÁLICO	85	140	1.46
RADAM_VOL_16	35	-8.3667	-60.0833	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	0.68
RADAM_VOL_16	36	-8.4167	-60.4833	Podzólico_Vermelho_Amarelo_ÁLICO	60	90	2.32
RADAM_VOL_16	36	-8.4167	-60.4833	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	2.5
RADAM_VOL_16	37	-8.4167	-61.0167	Concrecionário_Laterítico_ÁLICO	60	90	2
RADAM_VOL_16	37	-8.4167	-61.0167	Concrecionário_Laterítico_ÁLICO	0	8	1.2
RADAM_VOL_16	38	-8.4333	-61.0333	Cambissolo_Tropical_ÁLICO	60	80	2.18
RADAM_VOL_16	38	-8.4333	-61.0333	Cambissolo_Tropical_ÁLICO	0	15	2.58
RADAM_VOL_16	40	-8.5833	-61.1667	Laterita_álica_Hidromórfica_de_elevação_Abrúptica	0	25	13.9
RADAM_VOL_16	40	-8.5833	-61.1667	Laterita_álica_Hidromórfica_de_elevação_Abrúptica	60	100	2.18
RADAM_VOL_16	41	-8.5833	-61.1833	Areia_Quartzosa_Hidromórfica_álica_	75	85	1.99
RADAM_VOL_16	41	-8.5833	-61.1833	Areia_Quartzosa_Hidromórfica_álica_	0	20	0.79
RADAM_VOL_16	42	-8.8833	-61.2167	Podzólico_Vermelho_Amarelo_ÁLICO_	0	15	1.79
RADAM_VOL_16	42	-8.8833	-61.2167	Podzólico_Vermelho_Amarelo_ÁLICO_	55	65	6.55
RADAM_VOL_16	43	-8.8833	-60.6333	_Litólico_Concrecionário_ÁLICO_Textura_argilosa_Tb	45	70	2.91
RADAM_VOL_16	43	-8.8833	-60.6333	_Litólico_Concrecionário_ÁLICO_Textura_argilosa_Tb	0	5	0.59
RADAM_VOL_16	44	-9.0333	-64.6333	Laterita_álica_Hidromórfica_de_elevação_Abrúptica	0	10	1
RADAM_VOL_16	44	-9.0333	-64.6333	Laterita_álica_Hidromórfica_de_elevação_Abrúptica	70	90	4.6
RADAM_VOL_16	45	-9.1	-65.7833	Podzólico_Vermelho_Amarelo_ÁLICO_	20	110	2.2
RADAM_VOL_16	45	-9.1	-65.7833	Podzólico_Vermelho_Amarelo_ÁLICO_	0	10	2
RADAM_VOL_16	46	-9.1667	-65.2	Litólico_Distrófico	0	20	2.99
RADAM_VOL_16	47	-9.2833	-65.2667	Podzólico_Vermelho_Amarelo_ÁLICO_	40	110	2.79
RADAM_VOL_16	47	-9.2833	-65.2667	Podzólico_Vermelho_Amarelo_ÁLICO_	0	10	1.4
RADAM_VOL_16	48	-9.3	-65.7167	Litólico_Distrófico	20	40	0.6
RADAM_VOL_16	48	-9.3	-65.7167	Litólico_Distrófico	0	20	0.8
RADAM_VOL_16	49	-9.3167	-65.4167	Cambissolo_Tropical_ÁLICO	70	100	2
RADAM_VOL_16	49	-9.3167	-65.4167	Cambissolo_Tropical_ÁLICO	0	15	3.59
RADAM_VOL_16	50	-9.3	-64.5833	Podzólico_Vermelho_Amarelo_ÁLICO	0	10	
RADAM_VOL_16	50	-9.3	-64.5833	Podzólico_Vermelho_Amarelo_ÁLICO	50	70	
RADAM_VOL_16	51	-9.3333	-64.6333	Latossolo_Vermelho_Amrelo_ÁLICO	20	120	
RADAM_VOL_16	51	-9.3333	-64.6333	Latossolo_Vermelho_Amrelo_ÁLICO	0	20	
RADAM_VOL_16	52	-9.3667	-65.6833	Concrecionário_Laterítico_ÁLICO	45	90	35.33
RADAM_VOL_16	52	-9.3667	-65.6833	Concrecionário_Laterítico_ÁLICO	0	15	38.92
RADAM_VOL_16	53	-9.4167	-65.9833	Latossolo_Vermelho_Escuro_ÁLICO_Cascalhento	70	110	15.17
